"App name","Date","Time","Duration"
"App Usage","13/11/18","11:19:06 PM","0:00:00"
"Gmail","13/11/18","11:18:37 PM","0:00:29"
"App Usage","13/11/18","11:16:23 PM","0:02:11"
"Package installer","13/11/18","11:16:21 PM","0:00:02"
"App Usage","13/11/18","11:16:06 PM","0:00:14"
"Screen off (locked)","11/11/18","4:34:02 AM","66:42:05"
"Chrome","11/11/18","4:19:25 AM","0:14:37"
"System launcher","11/11/18","4:19:22 AM","0:00:04"
"System UI","11/11/18","4:19:20 AM","0:00:02"
"Contacts and dialer","11/11/18","4:17:59 AM","0:01:20"
"InCallUI","11/11/18","4:17:42 AM","0:00:17"
"Contacts and dialer","11/11/18","4:17:31 AM","0:00:11"
"System launcher","11/11/18","4:17:30 AM","0:00:01"
"Mi Store","11/11/18","4:09:32 AM","0:07:58"
"System launcher","11/11/18","4:09:20 AM","0:00:12"
"Maps","11/11/18","4:08:18 AM","0:01:01"
"Google Play services","11/11/18","4:08:16 AM","0:00:02"
"Maps","11/11/18","4:06:57 AM","0:01:19"
"System launcher","11/11/18","4:06:53 AM","0:00:04"
"Chrome","11/11/18","4:06:48 AM","0:00:04"
"System launcher","11/11/18","4:06:46 AM","0:00:03"
"App Usage","11/11/18","4:06:37 AM","0:00:09"
"Instagram","11/11/18","4:06:04 AM","0:00:32"
"Screen on (unlocked)","11/11/18","4:06:04 AM","0:00:00"
"Screen on (locked)","11/11/18","4:06:02 AM","0:00:03"
"Screen off (locked)","11/11/18","4:04:54 AM","0:01:08"
"Instagram","11/11/18","4:03:42 AM","0:01:12"
"App Usage","11/11/18","4:03:30 AM","0:00:12"
"Screen on (unlocked)","11/11/18","4:03:30 AM","0:00:01"
"Screen off","11/11/18","4:03:29 AM","0:00:01"
"Screen off (locked)","11/11/18","4:03:26 AM","0:00:03"
"App Usage","11/11/18","4:03:01 AM","0:00:26"
"Screen on (unlocked)","11/11/18","4:03:01 AM","0:00:00"
"Screen on (locked)","11/11/18","4:02:57 AM","0:00:03"
"Screen off (locked)","11/11/18","4:02:07 AM","0:00:50"
"App Usage","11/11/18","4:01:41 AM","0:00:26"
"Settings","11/11/18","4:01:39 AM","0:00:01"
"App Usage","11/11/18","4:01:38 AM","0:00:01"
"Settings","11/11/18","4:01:25 AM","0:00:13"
"App Usage","11/11/18","4:01:09 AM","0:00:16"
"WhatsApp","11/11/18","4:00:33 AM","0:00:37"
"App Usage","11/11/18","4:00:18 AM","0:00:15"
"System launcher","11/11/18","4:00:08 AM","0:00:10"
"Screen on (unlocked)","11/11/18","4:00:08 AM","0:00:01"
"Screen off (locked)","11/11/18","12:06:58 AM","3:53:10"
"System launcher","11/11/18","12:06:43 AM","0:00:15"
"Chrome","11/11/18","12:02:43 AM","0:03:59"
"System launcher","11/11/18","12:02:42 AM","0:00:01"
"Chrome","11/11/18","12:02:42 AM","0:00:00"
"Settings","11/11/18","12:02:30 AM","0:00:12"
"Chrome","11/11/18","12:02:26 AM","0:00:04"
"System UI","11/11/18","12:02:11 AM","0:00:15"
"Chrome","11/11/18","12:02:06 AM","0:00:05"
"Hotspot Shield","11/11/18","12:02:03 AM","0:00:03"
"Chrome","11/11/18","12:02:03 AM","0:00:01"
"System launcher","11/11/18","12:02:00 AM","0:00:02"
"Hotspot Shield","11/11/18","12:01:37 AM","0:00:24"
"System launcher","11/11/18","12:01:08 AM","0:00:28"
"Screen on (unlocked)","11/11/18","12:01:08 AM","0:00:01"
"Screen off (locked)","11/11/18","12:00:57 AM","0:00:10"
"Settings","11/11/18","12:00:51 AM","0:00:06"
"Maps","10/11/18","5:32:57 PM","6:27:55"
"Maps","10/11/18","4:23:24 PM","1:09:32"
"InCallUI","10/11/18","4:23:13 PM","0:00:11"
"Screen on (unlocked)","10/11/18","4:23:12 PM","0:00:01"
"Screen off (locked)","10/11/18","4:15:55 PM","0:07:17"
"Maps","10/11/18","4:14:02 PM","0:01:54"
"System launcher","10/11/18","4:13:55 PM","0:00:06"
"Settings","10/11/18","4:13:51 PM","0:00:04"
"System launcher","10/11/18","4:13:30 PM","0:00:21"
"Camera","10/11/18","4:13:20 PM","0:00:10"
"Screen on (unlocked)","10/11/18","4:13:20 PM","0:00:01"
"Screen off (locked)","10/11/18","4:02:41 PM","0:10:38"
"Camera","10/11/18","4:02:16 PM","0:00:26"
"Screen on (unlocked)","10/11/18","4:02:15 PM","0:00:01"
"Screen off (locked)","10/11/18","3:32:39 PM","0:29:36"
"Camera","10/11/18","3:30:37 PM","0:02:02"
"Screen on (unlocked)","10/11/18","3:30:37 PM","0:00:01"
"Screen off (locked)","10/11/18","3:29:51 PM","0:00:46"
"Camera","10/11/18","3:29:37 PM","0:00:14"
"Gallery","10/11/18","3:29:35 PM","0:00:02"
"Camera","10/11/18","3:28:50 PM","0:00:44"
"Screen on (unlocked)","10/11/18","3:28:50 PM","0:00:01"
"Screen off (locked)","10/11/18","3:22:03 PM","0:06:47"
"Camera","10/11/18","3:21:51 PM","0:00:12"
"Screen on (unlocked)","10/11/18","3:21:51 PM","0:00:01"
"Screen off (locked)","10/11/18","3:21:40 PM","0:00:11"
"Camera","10/11/18","3:21:28 PM","0:00:11"
"Screen on (unlocked)","10/11/18","3:21:28 PM","0:00:01"
"Screen off (locked)","10/11/18","3:21:23 PM","0:00:05"
"Camera","10/11/18","3:21:14 PM","0:00:09"
"System launcher","10/11/18","3:21:13 PM","0:00:01"
"YouTube","10/11/18","3:21:09 PM","0:00:04"
"Camera","10/11/18","3:21:08 PM","0:00:01"
"System launcher","10/11/18","3:21:07 PM","0:00:01"
"YouTube","10/11/18","3:21:07 PM","0:00:01"
"System launcher","10/11/18","3:21:05 PM","0:00:01"
"Screen on (unlocked)","10/11/18","3:21:05 PM","0:00:01"
"Screen off (locked)","10/11/18","2:55:26 PM","0:25:39"
"System launcher","10/11/18","2:55:07 PM","0:00:19"
"WhatsApp","10/11/18","2:54:52 PM","0:00:14"
"Screen on (unlocked)","10/11/18","2:54:52 PM","0:00:01"
"Screen off (locked)","10/11/18","2:54:42 PM","0:00:09"
"WhatsApp","10/11/18","2:54:33 PM","0:00:10"
"System launcher","10/11/18","2:54:25 PM","0:00:08"
"Contacts and dialer","10/11/18","2:54:10 PM","0:00:15"
"Screen on (unlocked)","10/11/18","2:54:09 PM","0:00:01"
"Screen off (locked)","10/11/18","12:09:09 PM","2:45:00"
"Contacts and dialer","10/11/18","12:09:09 PM","0:00:01"
"InCallUI","10/11/18","12:09:07 PM","0:00:01"
"Contacts and dialer","10/11/18","12:09:07 PM","0:00:00"
"Call Management","10/11/18","12:09:07 PM","0:00:00"
"Contacts and dialer","10/11/18","12:09:01 PM","0:00:06"
"System launcher","10/11/18","12:08:59 PM","0:00:02"
"System UI","10/11/18","12:08:54 PM","0:00:06"
"Contacts and dialer","10/11/18","12:08:51 PM","0:00:02"
"System launcher","10/11/18","12:08:51 PM","0:00:01"
"Camera","10/11/18","12:08:49 PM","0:00:02"
"Screen on (unlocked)","10/11/18","12:08:48 PM","0:00:01"
"Screen off (locked)","10/11/18","12:06:59 PM","0:01:49"
"Camera","10/11/18","12:06:10 PM","0:00:49"
"System launcher","10/11/18","12:06:08 PM","0:00:02"
"Contacts and dialer","10/11/18","12:06:06 PM","0:00:03"
"Screen on (unlocked)","10/11/18","12:06:05 PM","0:00:01"
"Screen off (locked)","10/11/18","11:29:38 AM","0:36:27"
"Contacts and dialer","10/11/18","11:29:37 AM","0:00:01"
"InCallUI","10/11/18","11:29:30 AM","0:00:07"
"Call Management","10/11/18","11:29:29 AM","0:00:00"
"Contacts and dialer","10/11/18","11:29:26 AM","0:00:04"
"System launcher","10/11/18","11:29:24 AM","0:00:01"
"Camera","10/11/18","11:29:23 AM","0:00:01"
"Screen on (unlocked)","10/11/18","11:29:23 AM","0:00:01"
"Screen off (locked)","10/11/18","11:06:14 AM","0:23:09"
"Camera","10/11/18","11:06:14 AM","0:00:00"
"InCallUI","10/11/18","11:06:09 AM","0:00:05"
"Camera","10/11/18","10:42:33 AM","0:23:36"
"Screen on (unlocked)","10/11/18","10:42:32 AM","0:00:01"
"Screen off (locked)","10/11/18","10:42:07 AM","0:00:25"
"Camera","10/11/18","10:41:34 AM","0:00:33"
"Gallery","10/11/18","10:41:33 AM","0:00:01"
"Camera","10/11/18","10:41:24 AM","0:00:08"
"System launcher","10/11/18","10:41:22 AM","0:00:03"
"Settings","10/11/18","10:41:20 AM","0:00:02"
"Screen on (unlocked)","10/11/18","10:41:20 AM","0:00:01"
"Screen off (locked)","10/11/18","10:34:53 AM","0:06:26"
"Settings","10/11/18","10:34:01 AM","0:00:52"
"System launcher","10/11/18","10:33:57 AM","0:00:04"
"Camera","10/11/18","10:33:54 AM","0:00:03"
"Screen on (unlocked)","10/11/18","10:33:54 AM","0:00:01"
"Screen off (locked)","10/11/18","10:33:51 AM","0:00:02"
