"App name","Date","Time","Duration"
"App Usage","13/11/18","7:33:31 PM","0:00:00"
"Gmail","13/11/18","7:33:00 PM","0:00:31"
"App Usage","13/11/18","7:32:56 PM","0:00:02"
"System UI","13/11/18","7:32:53 PM","0:00:03"
"WhatsApp","13/11/18","7:32:52 PM","0:00:01"
"Launcher3","13/11/18","7:32:29 PM","0:00:23"
"WhatsApp","13/11/18","7:32:28 PM","0:00:01"
"System UI","13/11/18","7:32:25 PM","0:00:03"
"WhatsApp","13/11/18","7:32:22 PM","0:00:03"
"Gmail","13/11/18","7:32:01 PM","0:00:21"
"WhatsApp","13/11/18","7:31:57 PM","0:00:04"
"Gmail","13/11/18","7:31:47 PM","0:00:10"
"WhatsApp","13/11/18","7:31:37 PM","0:00:10"
"Launcher3","13/11/18","7:31:35 PM","0:00:02"
"Gmail","13/11/18","7:31:33 PM","0:00:02"
"System UI","13/11/18","7:31:30 PM","0:00:03"
"Gmail","13/11/18","7:31:28 PM","0:00:02"
"System UI","13/11/18","7:31:25 PM","0:00:03"
"Gmail","13/11/18","7:31:06 PM","0:00:18"
"App Usage","13/11/18","7:28:26 PM","0:02:32"
"Launcher3","13/11/18","7:28:19 PM","0:00:06"
"App Usage","13/11/18","7:28:04 PM","0:00:16"
"Package installer","13/11/18","7:27:59 PM","0:00:05"
"App Usage","13/11/18","7:27:43 PM","0:00:16"
"Launcher3","13/11/18","7:26:16 PM","0:01:27"
"Screen on (unlocked)","13/11/18","7:26:15 PM","0:00:01"
"Screen off","13/11/18","7:21:49 PM","0:04:27"
"Launcher3","13/11/18","7:21:05 PM","0:00:44"
"Screen on (unlocked)","13/11/18","7:21:04 PM","0:00:01"
"Screen off","13/11/18","7:16:12 PM","0:04:52"
"Launcher3","13/11/18","7:16:10 PM","0:00:02"
"Screen on (unlocked)","13/11/18","7:16:09 PM","0:00:01"
"Screen off","13/11/18","7:09:19 PM","0:06:51"
"Launcher3","13/11/18","7:08:15 PM","0:01:03"
"Screen on (unlocked)","13/11/18","7:08:14 PM","0:00:01"
"Screen off","13/11/18","7:08:06 PM","0:00:08"
"Launcher3","13/11/18","7:08:04 PM","0:00:03"
"System UI","13/11/18","7:08:02 PM","0:00:01"
"Google","13/11/18","7:08:01 PM","0:00:01"
"System UI","13/11/18","7:07:53 PM","0:00:08"
"App Usage","13/11/18","7:06:35 PM","0:01:18"
"Launcher3","13/11/18","7:06:13 PM","0:00:21"
"System UI","13/11/18","7:06:09 PM","0:00:04"
