"App name","Date","Time","Duration"
"App Usage","14/11/18","11:23:17 PM","0:00:00"
"WhatsApp","14/11/18","11:23:14 PM","0:00:03"
"WPS Office","14/11/18","11:23:02 PM","0:00:12"
"WhatsApp","14/11/18","11:22:49 PM","0:00:13"
"Android System","14/11/18","11:22:47 PM","0:00:01"
"App Usage","14/11/18","11:22:29 PM","0:00:18"
"Android System","14/11/18","11:22:27 PM","0:00:02"
"App Usage","14/11/18","11:21:58 PM","0:00:30"
"System launcher","14/11/18","11:21:56 PM","0:00:01"
"App Usage","14/11/18","11:21:53 PM","0:00:03"
"Settings","14/11/18","11:21:52 PM","0:00:01"
"App Usage","14/11/18","11:21:50 PM","0:00:02"
"System launcher","14/11/18","11:21:46 PM","0:00:04"
"WhatsApp","14/11/18","11:21:25 PM","0:00:22"
"System launcher","14/11/18","11:21:24 PM","0:00:01"
"Instagram","14/11/18","11:21:10 PM","0:00:14"
"System launcher","14/11/18","11:21:08 PM","0:00:01"
"Instagram","14/11/18","11:20:59 PM","0:00:09"
"System launcher","14/11/18","11:20:59 PM","0:00:01"
"Google Play Store","14/11/18","11:20:56 PM","0:00:03"
"Android System","14/11/18","11:20:55 PM","0:00:01"
"Google Play Store","14/11/18","11:20:51 PM","0:00:04"
"WhatsApp","14/11/18","11:20:37 PM","0:00:14"
"Google Play Store","14/11/18","11:20:02 PM","0:00:35"
"System launcher","14/11/18","11:20:01 PM","0:00:01"
"Google Play Store","14/11/18","11:19:59 PM","0:00:02"
"System launcher","14/11/18","11:19:53 PM","0:00:06"
"WhatsApp","14/11/18","11:19:49 PM","0:00:04"
"System launcher","14/11/18","11:19:48 PM","0:00:01"
"WhatsApp","14/11/18","11:19:23 PM","0:00:25"
"System launcher","14/11/18","11:19:23 PM","0:00:01"
"Instagram","14/11/18","11:19:14 PM","0:00:08"
"System launcher","14/11/18","11:19:11 PM","0:00:03"
"App Usage","14/11/18","11:19:09 PM","0:00:02"
"Settings","14/11/18","11:19:09 PM","0:00:01"
"App Usage","14/11/18","11:19:06 PM","0:00:02"
"Gallery","14/11/18","11:19:06 PM","0:00:01"
"WhatsApp","14/11/18","11:18:53 PM","0:00:13"
"Gallery","14/11/18","11:18:52 PM","0:00:01"
"Package installer","14/11/18","11:18:48 PM","0:00:04"
"App Usage","14/11/18","11:18:27 PM","0:00:21"
"System launcher","14/11/18","11:18:21 PM","0:00:06"
"WhatsApp","14/11/18","11:17:39 PM","0:00:42"
"System launcher","14/11/18","11:17:38 PM","0:00:01"
"App Usage","14/11/18","11:16:40 PM","0:00:58"
"System UI","14/11/18","11:16:38 PM","0:00:02"
"Helo","14/11/18","11:16:37 PM","0:00:01"
"Android System","14/11/18","11:16:35 PM","0:00:01"
"Helo","14/11/18","11:16:35 PM","0:00:01"
"Android System","14/11/18","11:16:34 PM","0:00:01"
"Helo","14/11/18","11:16:33 PM","0:00:01"
"Android System","14/11/18","11:16:30 PM","0:00:03"
"Helo","14/11/18","11:16:22 PM","0:00:08"
"Android System","14/11/18","11:16:19 PM","0:00:03"
"Helo","14/11/18","11:16:19 PM","0:00:01"
"Android System","14/11/18","11:16:17 PM","0:00:02"
"Helo","14/11/18","11:16:15 PM","0:00:01"
"Android System","14/11/18","11:16:14 PM","0:00:01"
"Helo","14/11/18","11:16:12 PM","0:00:02"
"System launcher","14/11/18","11:16:10 PM","0:00:02"
"App Usage","14/11/18","11:16:08 PM","0:00:02"
"Settings","14/11/18","11:16:07 PM","0:00:01"
"App Usage","14/11/18","11:16:06 PM","0:00:01"
"Settings","14/11/18","11:16:05 PM","0:00:01"
"App Usage","14/11/18","11:16:05 PM","0:00:01"
"Settings","14/11/18","11:16:03 PM","0:00:01"
"App Usage","14/11/18","11:16:02 PM","0:00:01"
"Settings","14/11/18","11:16:01 PM","0:00:01"
"App Usage","14/11/18","11:14:50 PM","0:01:10"
"Settings","14/11/18","11:14:45 PM","0:00:06"
"Screen on (unlocked)","14/11/18","10:54:03 PM","0:20:42"
"Screen on (locked)","14/11/18","10:54:00 PM","0:00:03"
"Screen off (locked)","14/11/18","10:53:59 PM","0:00:01"
"Screen on (unlocked)","14/11/18","10:47:41 PM","0:06:18"
"Screen on (locked)","14/11/18","10:47:38 PM","0:00:03"
"Screen off (locked)","14/11/18","10:45:38 PM","0:02:00"
"Screen on (unlocked)","14/11/18","10:43:25 PM","0:02:13"
"Screen on (locked)","14/11/18","10:43:22 PM","0:00:03"
"Screen off (locked)","14/11/18","10:43:20 PM","0:00:02"
"Screen on (unlocked)","14/11/18","10:37:05 PM","0:06:15"
"Screen on (locked)","14/11/18","10:37:03 PM","0:00:02"
"Screen off (locked)","14/11/18","10:37:02 PM","0:00:00"
"Screen on (unlocked)","14/11/18","10:26:58 PM","0:10:04"
"Screen on (locked)","14/11/18","10:26:56 PM","0:00:02"
"Screen off (locked)","14/11/18","10:24:58 PM","0:01:58"
"Screen on (unlocked)","14/11/18","10:22:50 PM","0:02:08"
"Screen on (locked)","14/11/18","10:22:48 PM","0:00:02"
"Screen off (locked)","14/11/18","10:19:50 PM","0:02:58"
"Screen on (locked)","14/11/18","10:19:26 PM","0:00:24"
"Screen off (locked)","14/11/18","10:18:45 PM","0:00:40"
"Screen on (unlocked)","14/11/18","10:17:42 PM","0:01:04"
"Screen on (locked)","14/11/18","10:17:40 PM","0:00:02"
"Screen off (locked)","14/11/18","10:15:51 PM","0:01:48"
""
"Activity history, 14 November 2018 - 31 October 2018"
"Created by App Usage on Wednesday 14 November 2018, 11:23 PM"
