"App name","Date","Time","Duration"
"App Usage","13/11/18","11:21:51 PM","0:00:00"
"System UI","13/11/18","11:21:47 PM","0:00:04"
"WhatsApp","13/11/18","11:21:25 PM","0:00:23"
"System UI","13/11/18","11:21:22 PM","0:00:03"
"WPS Office","13/11/18","11:20:47 PM","0:00:35"
"WhatsApp","13/11/18","11:20:20 PM","0:00:25"
"App Usage","13/11/18","11:19:20 PM","0:01:00"
"Moto App Launcher","13/11/18","11:19:18 PM","0:00:03"
"System UI","13/11/18","11:19:16 PM","0:00:01"
"WhatsApp","13/11/18","11:15:39 PM","0:03:37"
"Moto App Launcher","13/11/18","11:15:38 PM","0:00:01"
"System UI","13/11/18","11:15:34 PM","0:00:04"
"WPS Office","13/11/18","11:15:07 PM","0:00:26"
"WhatsApp","13/11/18","11:14:41 PM","0:00:25"
"System UI","13/11/18","11:14:41 PM","0:00:01"
"WPS Office","13/11/18","11:14:30 PM","0:00:11"
"WhatsApp","13/11/18","11:14:29 PM","0:00:01"
"System UI","13/11/18","11:14:27 PM","0:00:01"
"App Usage","13/11/18","11:14:24 PM","0:00:03"
"WhatsApp","13/11/18","11:14:19 PM","0:00:06"
"System UI","13/11/18","11:14:18 PM","0:00:01"
"WPS Office","13/11/18","11:13:31 PM","0:00:47"
"WhatsApp","13/11/18","11:13:16 PM","0:00:14"
"System UI","13/11/18","11:13:14 PM","0:00:01"
"WPS Office","13/11/18","11:12:44 PM","0:00:31"
"WhatsApp","13/11/18","11:12:40 PM","0:00:01"
"WhatsApp","13/11/18","11:12:32 PM","0:00:06"
"App Usage","13/11/18","11:10:22 PM","0:02:06"
"Package installer","13/11/18","11:10:18 PM","0:00:04"
"App Usage","13/11/18","11:10:10 PM","0:00:08"
"System UI","13/11/18","11:10:09 PM","0:00:01"
"WhatsApp","13/11/18","11:05:35 PM","0:04:34"
"Screen on (unlocked)","13/11/18","11:05:24 PM","0:00:11"
"Moto App Launcher","13/11/18","11:05:23 PM","0:00:00"
"Screen on (locked)","13/11/18","11:05:23 PM","0:00:01"
"Screen off (locked)","13/11/18","10:57:16 PM","0:08:06"
"Moto App Launcher","13/11/18","10:57:11 PM","0:00:05"
"Screen on (unlocked)","13/11/18","10:57:11 PM","0:00:00"
"Screen on (locked)","13/11/18","10:57:10 PM","0:00:02"
