"App name","Date","Time","Duration"
"App Usage","14/11/2018","1:15:59 p.m.","0:00:00"
"Gmail","14/11/2018","1:15:26 p.m.","0:00:33"
"App Usage","14/11/2018","1:13:19 p.m.","0:02:03"
"Package installer","14/11/2018","1:13:17 p.m.","0:00:02"
"App Usage","14/11/2018","1:13:05 p.m.","0:00:12"
"TouchWiz home","14/11/2018","1:13:04 p.m.","0:00:01"
"Screen on (unlocked)","14/11/2018","1:13:04 p.m.","0:00:00"
"Screen on (locked)","14/11/2018","1:13:01 p.m.","0:00:03"
"Screen off (locked)","14/11/2018","12:59:29 p.m.","0:13:32"
"TouchWiz home","14/11/2018","12:59:27 p.m.","0:00:02"
"System UI","14/11/2018","12:59:26 p.m.","0:00:01"
"TouchWiz home","14/11/2018","12:59:26 p.m.","0:00:01"
"System UI","14/11/2018","12:59:24 p.m.","0:00:02"
"YouTube","14/11/2018","12:52:45 p.m.","0:06:39"
"System UI","14/11/2018","12:52:43 p.m.","0:00:01"
"WhatsApp","14/11/2018","12:49:53 p.m.","0:02:50"
"TouchWiz home","14/11/2018","12:49:52 p.m.","0:00:01"
"YouTube","14/11/2018","12:47:37 p.m.","0:02:15"
"Screen on (unlocked)","14/11/2018","12:47:36 p.m.","0:00:01"
"Screen off","14/11/2018","12:45:38 p.m.","0:01:58"
"WhatsApp","14/11/2018","12:45:37 p.m.","0:00:01"
"Screen on (unlocked)","14/11/2018","12:45:36 p.m.","0:00:01"
"Screen off","14/11/2018","12:45:30 p.m.","0:00:06"
"Screen on (unlocked)","14/11/2018","12:45:28 p.m.","0:00:02"
"Screen off","14/11/2018","12:38:40 p.m.","0:06:49"
"WhatsApp","14/11/2018","12:38:33 p.m.","0:00:06"
"YouTube","14/11/2018","12:38:21 p.m.","0:00:13"
"WhatsApp","14/11/2018","12:38:00 p.m.","0:00:21"
"YouTube","14/11/2018","12:37:26 p.m.","0:00:34"
"System UI","14/11/2018","12:37:24 p.m.","0:00:01"
"WhatsApp","14/11/2018","12:36:25 p.m.","0:00:59"
"YouTube","14/11/2018","12:34:13 p.m.","0:02:12"
"WhatsApp","14/11/2018","12:33:43 p.m.","0:00:30"
"TouchWiz home","14/11/2018","12:33:42 p.m.","0:00:01"
"Screen on (unlocked)","14/11/2018","12:33:41 p.m.","0:00:00"
"Phone","14/11/2018","12:33:36 p.m.","0:00:05"
"Screen on (locked)","14/11/2018","12:33:35 p.m.","0:00:01"
"Screen off (locked)","14/11/2018","12:33:28 p.m.","0:00:08"
"Phone","14/11/2018","12:33:20 p.m.","0:00:08"
"Screen on (locked)","14/11/2018","12:33:19 p.m.","0:00:01"
"Screen off (locked)","14/11/2018","12:24:36 p.m.","0:08:43"
"TouchWiz home","14/11/2018","12:24:27 p.m.","0:00:09"
"Screen on (unlocked)","14/11/2018","12:24:27 p.m.","0:00:00"
"Screen on (locked)","14/11/2018","12:24:20 p.m.","0:00:07"
"Screen off (locked)","14/11/2018","12:17:59 p.m.","0:06:21"
"Contacts","14/11/2018","12:17:41 p.m.","0:00:18"
"Phone","14/11/2018","12:17:40 p.m.","0:00:01"
"Screen on (locked)","14/11/2018","12:17:34 p.m.","0:00:06"
"Screen off (locked)","14/11/2018","12:09:49 p.m.","0:07:45"
"TouchWiz home","14/11/2018","12:03:34 p.m.","0:06:15"
"System UI","14/11/2018","12:03:34 p.m.","0:00:01"
"WhatsApp","14/11/2018","12:03:22 p.m.","0:00:11"
"System UI","14/11/2018","12:03:20 p.m.","0:00:02"
"Contacts","14/11/2018","12:03:19 p.m.","0:00:01"
"Messages","14/11/2018","12:03:17 p.m.","0:00:03"
"Screen on (unlocked)","14/11/2018","12:03:15 p.m.","0:00:01"
"Screen off","14/11/2018","12:02:54 p.m.","0:00:21"
"Phone","14/11/2018","12:02:51 p.m.","0:00:03"
"Contacts","14/11/2018","12:02:42 p.m.","0:00:09"
"TouchWiz home","14/11/2018","12:02:41 p.m.","0:00:01"
"WhatsApp","14/11/2018","12:01:22 p.m.","0:01:19"
"TouchWiz home","14/11/2018","12:01:18 p.m.","0:00:04"
"Screen on (unlocked)","14/11/2018","12:01:17 p.m.","0:00:00"
"Screen on (locked)","14/11/2018","12:01:14 p.m.","0:00:03"
"Screen off (locked)","14/11/2018","12:00:28 p.m.","0:00:46"
"Screen on (locked)","14/11/2018","12:00:25 p.m.","0:00:03"
"Screen off (locked)","14/11/2018","11:51:30 a.m.","0:08:55"
"Screen on (locked)","14/11/2018","11:51:25 a.m.","0:00:04"
"TouchWiz home","14/11/2018","11:51:23 a.m.","0:00:02"
"System UI","14/11/2018","11:51:22 a.m.","0:00:01"
"Instagram","14/11/2018","11:51:21 a.m.","0:00:01"
"System UI","14/11/2018","11:51:20 a.m.","0:00:01"
"Instagram","14/11/2018","11:51:08 a.m.","0:00:11"
"System UI","14/11/2018","11:51:08 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:50:11 a.m.","0:00:57"
"Instagram","14/11/2018","11:49:15 a.m.","0:00:56"
"TouchWiz home","14/11/2018","11:49:13 a.m.","0:00:02"
"Chrome","14/11/2018","11:48:35 a.m.","0:00:38"
"System UI","14/11/2018","11:48:33 a.m.","0:00:02"
"Gmail","14/11/2018","11:48:07 a.m.","0:00:26"
"TouchWiz home","14/11/2018","11:48:04 a.m.","0:00:03"
"Chrome","14/11/2018","11:47:03 a.m.","0:01:01"
"System UI","14/11/2018","11:47:03 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:40:28 a.m.","0:06:35"
"System UI","14/11/2018","11:40:26 a.m.","0:00:02"
"Chrome","14/11/2018","11:40:09 a.m.","0:00:18"
"System UI","14/11/2018","11:40:04 a.m.","0:00:05"
"Word","14/11/2018","11:40:02 a.m.","0:00:01"
"System UI","14/11/2018","11:40:02 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:39:31 a.m.","0:00:30"
"System UI","14/11/2018","11:39:29 a.m.","0:00:03"
"Drive","14/11/2018","11:39:21 a.m.","0:00:08"
"TouchWiz home","14/11/2018","11:39:04 a.m.","0:00:17"
"Word","14/11/2018","11:38:56 a.m.","0:00:08"
"System UI","14/11/2018","11:38:55 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:38:48 a.m.","0:00:08"
"System UI","14/11/2018","11:38:47 a.m.","0:00:01"
"Word","14/11/2018","11:38:36 a.m.","0:00:11"
"WhatsApp","14/11/2018","11:38:15 a.m.","0:00:21"
"System UI","14/11/2018","11:38:14 a.m.","0:00:01"
"Word","14/11/2018","11:38:10 a.m.","0:00:04"
"System UI","14/11/2018","11:38:08 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:36:38 a.m.","0:01:30"
"TouchWiz home","14/11/2018","11:36:35 a.m.","0:00:03"
"Word","14/11/2018","11:35:48 a.m.","0:00:47"
"My Files","14/11/2018","11:35:46 a.m.","0:00:02"
"TouchWiz home","14/11/2018","11:35:42 a.m.","0:00:04"
"My Files","14/11/2018","11:35:28 a.m.","0:00:13"
"TouchWiz home","14/11/2018","11:35:27 a.m.","0:00:01"
"System UI","14/11/2018","11:35:20 a.m.","0:00:06"
"Drive","14/11/2018","11:34:15 a.m.","0:01:06"
"TouchWiz home","14/11/2018","11:34:03 a.m.","0:00:12"
"Package installer","14/11/2018","11:34:00 a.m.","0:00:03"
"TouchWiz home","14/11/2018","11:33:48 a.m.","0:00:13"
"Chrome","14/11/2018","11:32:32 a.m.","0:01:16"
"Screen on (unlocked)","14/11/2018","11:32:32 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","11:32:27 a.m.","0:00:05"
"Screen off (locked)","14/11/2018","11:32:24 a.m.","0:00:03"
"Chrome","14/11/2018","11:30:59 a.m.","0:01:25"
"WhatsApp","14/11/2018","11:30:56 a.m.","0:00:04"
"System UI","14/11/2018","11:30:54 a.m.","0:00:02"
"Chrome","14/11/2018","11:29:48 a.m.","0:01:06"
"WhatsApp","14/11/2018","11:29:17 a.m.","0:00:31"
"TouchWiz home","14/11/2018","11:29:15 a.m.","0:00:01"
"Voice Recorder","14/11/2018","11:29:14 a.m.","0:00:01"
"System UI","14/11/2018","11:29:12 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:28:17 a.m.","0:00:55"
"System UI","14/11/2018","11:28:15 a.m.","0:00:03"
"Chrome","14/11/2018","11:27:42 a.m.","0:00:33"
"TouchWiz home","14/11/2018","11:27:38 a.m.","0:00:04"
"WhatsApp","14/11/2018","11:27:28 a.m.","0:00:10"
"TouchWiz home","14/11/2018","11:27:23 a.m.","0:00:05"
"Voice Recorder","14/11/2018","11:27:22 a.m.","0:00:01"
"System UI","14/11/2018","11:27:21 a.m.","0:00:01"
"Instagram","14/11/2018","11:17:39 a.m.","0:09:42"
"WhatsApp","14/11/2018","11:17:18 a.m.","0:00:21"
"Instagram","14/11/2018","11:13:12 a.m.","0:04:05"
"TouchWiz home","14/11/2018","11:13:10 a.m.","0:00:02"
"Voice Recorder","14/11/2018","11:13:08 a.m.","0:00:03"
"Screen on (unlocked)","14/11/2018","11:13:07 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","11:13:00 a.m.","0:00:07"
"Screen off (locked)","14/11/2018","11:08:39 a.m.","0:04:21"
"Voice Recorder","14/11/2018","11:08:36 a.m.","0:00:03"
"System UI","14/11/2018","11:08:36 a.m.","0:00:01"
"Voice Recorder","14/11/2018","11:08:34 a.m.","0:00:01"
"System UI","14/11/2018","11:08:33 a.m.","0:00:01"
"Messages","14/11/2018","11:08:23 a.m.","0:00:11"
"TouchWiz home","14/11/2018","11:08:10 a.m.","0:00:13"
"Voice Recorder","14/11/2018","11:08:08 a.m.","0:00:02"
"System UI","14/11/2018","11:08:07 a.m.","0:00:01"
"WhatsApp","14/11/2018","11:05:37 a.m.","0:02:30"
"TouchWiz home","14/11/2018","11:05:28 a.m.","0:00:09"
"Voice Recorder","14/11/2018","11:05:19 a.m.","0:00:08"
"TouchWiz home","14/11/2018","11:05:15 a.m.","0:00:04"
"WhatsApp","14/11/2018","11:03:16 a.m.","0:01:59"
"TouchWiz home","14/11/2018","11:03:10 a.m.","0:00:06"
"Screen on (unlocked)","14/11/2018","11:03:09 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","11:03:06 a.m.","0:00:03"
"Screen off (locked)","14/11/2018","10:57:32 a.m.","0:05:34"
"Screen on (locked)","14/11/2018","10:57:26 a.m.","0:00:06"
"Screen off (locked)","14/11/2018","10:54:51 a.m.","0:02:35"
"Screen on (locked)","14/11/2018","10:54:40 a.m.","0:00:11"
"Screen off (locked)","14/11/2018","10:44:17 a.m.","0:10:23"
"TouchWiz home","14/11/2018","10:44:15 a.m.","0:00:01"
"System UI","14/11/2018","10:44:14 a.m.","0:00:01"
"Instagram","14/11/2018","10:43:49 a.m.","0:00:25"
"TouchWiz home","14/11/2018","10:43:45 a.m.","0:00:04"
"Instagram","14/11/2018","10:36:23 a.m.","0:07:22"
"TouchWiz home","14/11/2018","10:36:21 a.m.","0:00:02"
"System UI","14/11/2018","10:36:20 a.m.","0:00:01"
"Clock","14/11/2018","10:36:11 a.m.","0:00:09"
"TouchWiz home","14/11/2018","10:36:06 a.m.","0:00:05"
"Screen on (unlocked)","14/11/2018","10:36:05 a.m.","0:00:01"
"Screen on (locked)","14/11/2018","10:36:01 a.m.","0:00:04"
"Screen off (locked)","14/11/2018","10:31:14 a.m.","0:04:47"
"TouchWiz home","14/11/2018","10:31:13 a.m.","0:00:01"
"System UI","14/11/2018","10:31:12 a.m.","0:00:01"
"Clock","14/11/2018","10:30:52 a.m.","0:00:20"
"TouchWiz home","14/11/2018","10:30:50 a.m.","0:00:02"
"Screen on (unlocked)","14/11/2018","10:30:50 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","10:30:36 a.m.","0:00:13"
"Screen off (locked)","14/11/2018","10:30:31 a.m.","0:00:06"
"TouchWiz home","14/11/2018","10:30:23 a.m.","0:00:08"
"Screen on (unlocked)","14/11/2018","10:30:23 a.m.","0:00:00"
"Clock","14/11/2018","10:30:03 a.m.","0:00:20"
"Screen on (locked)","14/11/2018","10:30:02 a.m.","0:00:01"
"Screen off (locked)","14/11/2018","9:06:19 a.m.","1:23:43"
"TouchWiz home","14/11/2018","9:06:13 a.m.","0:00:05"
"Screen on (unlocked)","14/11/2018","9:06:13 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","9:06:09 a.m.","0:00:04"
"Screen off (locked)","14/11/2018","8:59:43 a.m.","0:06:26"
"TouchWiz home","14/11/2018","8:59:42 a.m.","0:00:01"
"System UI","14/11/2018","8:59:40 a.m.","0:00:01"
"Clock","14/11/2018","8:59:27 a.m.","0:00:13"
"TouchWiz home","14/11/2018","8:59:13 a.m.","0:00:14"
"Screen on (unlocked)","14/11/2018","8:59:11 a.m.","0:00:01"
"Screen on (locked)","14/11/2018","8:59:00 a.m.","0:00:12"
"Screen off (locked)","14/11/2018","5:32:07 a.m.","3:26:53"
"Screen on (locked)","14/11/2018","5:31:47 a.m.","0:00:20"
"Screen off (locked)","14/11/2018","3:57:01 a.m.","1:34:47"
"TouchWiz home","14/11/2018","3:55:48 a.m.","0:01:12"
"System UI","14/11/2018","3:55:47 a.m.","0:00:01"
"TouchWiz home","14/11/2018","3:55:41 a.m.","0:00:06"
"Chrome","14/11/2018","3:28:51 a.m.","0:26:50"
"TouchWiz home","14/11/2018","3:28:48 a.m.","0:00:03"
"System UI","14/11/2018","3:28:47 a.m.","0:00:01"
"Instagram","14/11/2018","3:22:42 a.m.","0:06:04"
"TouchWiz home","14/11/2018","3:22:41 a.m.","0:00:01"
"System UI","14/11/2018","3:22:40 a.m.","0:00:01"
"WhatsApp","14/11/2018","3:22:23 a.m.","0:00:18"
"TouchWiz home","14/11/2018","3:22:21 a.m.","0:00:01"
"Screen on (unlocked)","14/11/2018","3:22:21 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","3:22:17 a.m.","0:00:04"
"Screen off (locked)","14/11/2018","2:46:30 a.m.","0:35:47"
"Screen on (locked)","14/11/2018","2:46:27 a.m.","0:00:03"
"Screen off (locked)","14/11/2018","2:27:00 a.m.","0:19:27"
"TouchWiz home","14/11/2018","2:26:55 a.m.","0:00:05"
"System UI","14/11/2018","2:26:55 a.m.","0:00:01"
"TouchWiz home","14/11/2018","2:26:54 a.m.","0:00:01"
"WhatsApp","14/11/2018","2:26:00 a.m.","0:00:54"
"TouchWiz home","14/11/2018","2:25:58 a.m.","0:00:02"
"Screen on (unlocked)","14/11/2018","2:25:58 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","2:25:55 a.m.","0:00:03"
"Screen off (locked)","14/11/2018","2:15:47 a.m.","0:10:08"
"System UI","14/11/2018","2:15:44 a.m.","0:00:03"
"Instagram","14/11/2018","2:09:03 a.m.","0:06:41"
"TouchWiz home","14/11/2018","2:08:56 a.m.","0:00:08"
"Screen on (unlocked)","14/11/2018","2:08:56 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","2:08:47 a.m.","0:00:09"
"Screen off (locked)","14/11/2018","1:33:01 a.m.","0:35:47"
"Screen on (locked)","14/11/2018","1:32:48 a.m.","0:00:13"
"Screen off (locked)","14/11/2018","1:31:40 a.m.","0:01:08"
"TouchWiz home","14/11/2018","1:31:38 a.m.","0:00:01"
"System UI","14/11/2018","1:31:36 a.m.","0:00:02"
"Gmail","14/11/2018","1:31:30 a.m.","0:00:06"
"System UI","14/11/2018","1:31:29 a.m.","0:00:01"
"Gmail","14/11/2018","1:31:01 a.m.","0:00:28"
"TouchWiz home","14/11/2018","1:31:00 a.m.","0:00:01"
"Screen on (unlocked)","14/11/2018","1:30:58 a.m.","0:00:01"
"Screen on (locked)","14/11/2018","1:30:56 a.m.","0:00:02"
"Screen off (locked)","14/11/2018","12:08:41 a.m.","1:22:16"
"TouchWiz home","14/11/2018","12:08:39 a.m.","0:00:02"
"System UI","14/11/2018","12:08:38 a.m.","0:00:01"
"Instagram","14/11/2018","12:08:24 a.m.","0:00:13"
"System UI","14/11/2018","12:08:06 a.m.","0:00:18"
"Instagram","14/11/2018","12:07:33 a.m.","0:00:33"
"TouchWiz home","14/11/2018","12:07:30 a.m.","0:00:04"
"Screen on (unlocked)","14/11/2018","12:07:29 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","12:07:26 a.m.","0:00:03"
"Screen off (locked)","14/11/2018","12:04:12 a.m.","0:03:14"
"TouchWiz home","14/11/2018","12:04:10 a.m.","0:00:02"
"System UI","14/11/2018","12:04:10 a.m.","0:00:00"
"WhatsApp","14/11/2018","12:01:27 a.m.","0:02:43"
"TouchWiz home","14/11/2018","12:01:25 a.m.","0:00:02"
"Screen on (unlocked)","14/11/2018","12:01:24 a.m.","0:00:00"
"Screen on (locked)","14/11/2018","12:01:21 a.m.","0:00:04"
"Screen off (locked)","13/11/2018","10:58:01 p.m.","1:03:19"
"Screen on (locked)","13/11/2018","10:57:48 p.m.","0:00:13"
"Screen off (locked)","13/11/2018","10:51:17 p.m.","0:06:32"
"Phone","13/11/2018","10:51:16 p.m.","0:00:01"
"Screen on (locked)","13/11/2018","10:51:15 p.m.","0:00:01"
"Screen off (locked)","13/11/2018","10:49:07 p.m.","0:02:08"
"Phone","13/11/2018","10:49:03 p.m.","0:00:04"
"Screen on (locked)","13/11/2018","10:49:02 p.m.","0:00:01"
"Screen off (locked)","13/11/2018","10:44:32 p.m.","0:04:30"
"TouchWiz home","13/11/2018","10:44:30 p.m.","0:00:02"
"System UI","13/11/2018","10:44:29 p.m.","0:00:01"
"WhatsApp","13/11/2018","10:44:21 p.m.","0:00:08"
"Voice Recorder","13/11/2018","10:43:45 p.m.","0:00:36"
"TouchWiz home","13/11/2018","10:43:41 p.m.","0:00:04"
"Screen on (unlocked)","13/11/2018","10:43:40 p.m.","0:00:01"
"Screen on (locked)","13/11/2018","10:43:38 p.m.","0:00:02"
"Screen off (locked)","13/11/2018","10:34:55 p.m.","0:08:43"
"Screen on (locked)","13/11/2018","10:34:43 p.m.","0:00:12"
"Screen off (locked)","13/11/2018","10:18:30 p.m.","0:16:13"
"Screen on (locked)","13/11/2018","10:18:19 p.m.","0:00:11"
"Screen off (locked)","13/11/2018","10:08:58 p.m.","0:09:21"
"TouchWiz home","13/11/2018","10:08:56 p.m.","0:00:01"
"System UI","13/11/2018","10:08:56 p.m.","0:00:01"
"Contacts","13/11/2018","10:06:52 p.m.","0:02:03"
"Messages","13/11/2018","10:06:49 p.m.","0:00:03"
"WhatsApp","13/11/2018","10:06:46 p.m.","0:00:04"
"Messages","13/11/2018","10:06:05 p.m.","0:00:41"
"Phone","13/11/2018","10:06:03 p.m.","0:00:02"
"Screen on (unlocked)","13/11/2018","10:06:02 p.m.","0:00:01"
"Screen off","13/11/2018","10:05:46 p.m.","0:00:16"
"Phone","13/11/2018","10:05:44 p.m.","0:00:02"
"Contacts","13/11/2018","10:05:35 p.m.","0:00:08"
"TouchWiz home","13/11/2018","10:05:35 p.m.","0:00:01"
"Screen on (unlocked)","13/11/2018","10:05:35 p.m.","0:00:00"
"Screen on (locked)","13/11/2018","10:05:29 p.m.","0:00:06"
