"App name","Date","Time","Duration"
"System launcher","14/11/18","2:06:01 PM","0:00:01"
"Screen on (unlocked)","14/11/18","2:06:01 PM","0:00:01"
"Screen off (locked)","14/11/18","2:00:08 PM","0:05:52"
"System launcher","14/11/18","2:00:08 PM","0:00:01"
"Screen on (unlocked)","14/11/18","2:00:07 PM","0:00:01"
"Screen off (locked)","14/11/18","1:43:17 PM","0:16:50"
"System launcher","14/11/18","1:43:17 PM","0:00:01"
"Screen on (unlocked)","14/11/18","1:43:16 PM","0:00:01"
"Screen off (locked)","14/11/18","1:35:41 PM","0:07:35"
"System launcher","14/11/18","1:35:34 PM","0:00:07"
"Screen on (unlocked)","14/11/18","1:35:33 PM","0:00:01"
"Screen off (locked)","14/11/18","1:25:16 PM","0:10:17"
"System launcher","14/11/18","1:25:15 PM","0:00:01"
"Instagram","14/11/18","1:23:13 PM","0:02:02"
"System launcher","14/11/18","1:23:10 PM","0:00:03"
"Screen on (unlocked)","14/11/18","1:23:09 PM","0:00:01"
"Screen off (locked)","14/11/18","1:10:25 PM","0:12:45"
"System launcher","14/11/18","1:10:23 PM","0:00:01"
"Screen on (unlocked)","14/11/18","1:10:23 PM","0:00:01"
"Screen off (locked)","14/11/18","1:10:15 PM","0:00:08"
"System launcher","14/11/18","1:10:15 PM","0:00:00"
"InCallUI","14/11/18","1:09:47 PM","0:00:28"
"Screen on (unlocked)","14/11/18","1:09:46 PM","0:00:01"
"Screen off (locked)","14/11/18","12:52:48 PM","0:16:58"
"System launcher","14/11/18","12:52:47 PM","0:00:02"
"Screen on (unlocked)","14/11/18","12:52:46 PM","0:00:01"
"Screen off (locked)","14/11/18","12:52:43 PM","0:00:02"
"System launcher","14/11/18","12:52:38 PM","0:00:05"
"WhatsApp","14/11/18","12:52:33 PM","0:00:05"
"System launcher","14/11/18","12:52:31 PM","0:00:02"
"Screen on (unlocked)","14/11/18","12:52:31 PM","0:00:01"
"Screen off (locked)","14/11/18","12:35:55 PM","0:16:36"
"System launcher","14/11/18","12:35:54 PM","0:00:01"
"Camera","14/11/18","12:35:46 PM","0:00:08"
"System launcher","14/11/18","12:35:43 PM","0:00:03"
"Screen on (unlocked)","14/11/18","12:35:42 PM","0:00:01"
"Screen off (locked)","14/11/18","12:35:39 PM","0:00:03"
"System launcher","14/11/18","12:35:32 PM","0:00:06"
"Screen on (unlocked)","14/11/18","12:35:32 PM","0:00:01"
"Screen off (locked)","14/11/18","12:23:57 PM","0:11:35"
"System launcher","14/11/18","12:23:43 PM","0:00:13"
"Screen on (unlocked)","14/11/18","12:23:42 PM","0:00:01"
"Screen off (locked)","14/11/18","12:16:51 PM","0:06:52"
"System launcher","14/11/18","12:16:50 PM","0:00:01"
"Chrome","14/11/18","12:15:38 PM","0:01:12"
"System launcher","14/11/18","12:15:37 PM","0:00:01"
"Screen on (unlocked)","14/11/18","12:15:36 PM","0:00:01"
"Screen off (locked)","14/11/18","12:14:54 PM","0:00:42"
"System launcher","14/11/18","12:14:53 PM","0:00:01"
"Contacts and dialer","14/11/18","12:14:52 PM","0:00:01"
"InCallUI","14/11/18","12:14:27 PM","0:00:25"
"Call Management","14/11/18","12:14:27 PM","0:00:00"
"Contacts and dialer","14/11/18","12:14:20 PM","0:00:07"
"System launcher","14/11/18","12:14:18 PM","0:00:02"
"Screen on (unlocked)","14/11/18","12:14:18 PM","0:00:01"
"Screen off (locked)","14/11/18","12:06:49 PM","0:07:29"
"System launcher","14/11/18","12:06:48 PM","0:00:01"
"InCallUI","14/11/18","12:06:26 PM","0:00:22"
"Screen on (unlocked)","14/11/18","12:06:25 PM","0:00:01"
"Screen off (locked)","14/11/18","12:06:19 PM","0:00:06"
"System launcher","14/11/18","12:06:18 PM","0:00:01"
"Truecaller","14/11/18","12:06:16 PM","0:00:02"
"InCallUI","14/11/18","12:05:59 PM","0:00:17"
"Truecaller","14/11/18","12:05:58 PM","0:00:01"
"Call Management","14/11/18","12:05:58 PM","0:00:00"
"Truecaller","14/11/18","12:05:56 PM","0:00:02"
"Screen on (unlocked)","14/11/18","12:05:56 PM","0:00:01"
"Screen off (locked)","14/11/18","12:05:55 PM","0:00:01"
"Truecaller","14/11/18","12:05:55 PM","0:00:00"
"InCallUI","14/11/18","12:05:23 PM","0:00:32"
"Screen on (unlocked)","14/11/18","12:05:22 PM","0:00:01"
"Screen off (locked)","14/11/18","11:51:58 AM","0:13:24"
"System launcher","14/11/18","11:51:55 AM","0:00:03"
"Screen on (unlocked)","14/11/18","11:51:54 AM","0:00:01"
"Screen off (locked)","14/11/18","11:50:44 AM","0:01:11"
"System launcher","14/11/18","11:50:43 AM","0:00:01"
"Instagram","14/11/18","11:44:46 AM","0:05:57"
"System launcher","14/11/18","11:44:44 AM","0:00:02"
"WhatsApp","14/11/18","11:44:28 AM","0:00:17"
"System launcher","14/11/18","11:44:27 AM","0:00:01"
"Instagram","14/11/18","11:44:22 AM","0:00:05"
"System launcher","14/11/18","11:44:19 AM","0:00:03"
"System UI","14/11/18","11:44:16 AM","0:00:03"
"System launcher","14/11/18","11:44:14 AM","0:00:02"
"System UI","14/11/18","11:44:14 AM","0:00:00"
"System launcher","14/11/18","11:44:13 AM","0:00:01"
"WhatsApp","14/11/18","11:43:49 AM","0:00:24"
"System launcher","14/11/18","11:43:44 AM","0:00:05"
"PUBG MOBILE","14/11/18","11:10:11 AM","0:33:33"
"System launcher","14/11/18","11:10:09 AM","0:00:02"
"WhatsApp","14/11/18","11:10:08 AM","0:00:01"
"System launcher","14/11/18","11:10:07 AM","0:00:01"
"Instagram","14/11/18","11:08:40 AM","0:01:26"
"System launcher","14/11/18","11:08:39 AM","0:00:01"
"WhatsApp","14/11/18","11:08:02 AM","0:00:37"
"System launcher","14/11/18","11:07:53 AM","0:00:09"
"Screen on (unlocked)","14/11/18","11:07:53 AM","0:00:01"
"Screen off (locked)","14/11/18","11:02:11 AM","0:05:41"
"System launcher","14/11/18","11:02:08 AM","0:00:04"
"Screen on (unlocked)","14/11/18","11:02:07 AM","0:00:01"
"Screen off (locked)","14/11/18","10:54:01 AM","0:08:06"
"System launcher","14/11/18","10:53:52 AM","0:00:09"
"Screen on (unlocked)","14/11/18","10:53:51 AM","0:00:01"
"Screen off (locked)","14/11/18","10:50:13 AM","0:03:39"
"System launcher","14/11/18","10:50:13 AM","0:00:00"
"Clock","14/11/18","10:50:01 AM","0:00:12"
"Screen on (unlocked)","14/11/18","10:50:00 AM","0:00:01"
"Screen off (locked)","14/11/18","8:50:25 AM","1:59:35"
"System launcher","14/11/18","8:50:25 AM","0:00:00"
"InCallUI","14/11/18","8:49:51 AM","0:00:34"
"Screen on (unlocked)","14/11/18","8:49:50 AM","0:00:01"
"Screen off (locked)","14/11/18","2:56:32 AM","5:53:19"
"System launcher","14/11/18","2:56:31 AM","0:00:01"
"Clock","14/11/18","2:56:12 AM","0:00:18"
"System launcher","14/11/18","2:56:11 AM","0:00:02"
"Screen on (unlocked)","14/11/18","2:56:10 AM","0:00:01"
"Screen off (locked)","14/11/18","2:53:52 AM","0:02:18"
"System launcher","14/11/18","2:53:50 AM","0:00:02"
"Clock","14/11/18","2:53:46 AM","0:00:04"
"System UI","14/11/18","2:53:43 AM","0:00:02"
"Drive","14/11/18","2:53:42 AM","0:00:01"
"System UI","14/11/18","2:53:41 AM","0:00:01"
"System launcher","14/11/18","2:53:37 AM","0:00:04"
"Drive","14/11/18","2:53:29 AM","0:00:08"
"File Manager","14/11/18","2:53:22 AM","0:00:06"
"System launcher","14/11/18","2:53:21 AM","0:00:02"
"Clock","14/11/18","2:53:17 AM","0:00:04"
"System launcher","14/11/18","2:53:05 AM","0:00:12"
"System UI","14/11/18","2:53:03 AM","0:00:02"
"System launcher","14/11/18","2:53:02 AM","0:00:01"
"Instagram","14/11/18","2:43:35 AM","0:09:27"
"System launcher","14/11/18","2:43:26 AM","0:00:09"
"Screen on (unlocked)","14/11/18","2:43:25 AM","0:00:01"
"Screen off (locked)","14/11/18","12:06:58 AM","2:36:27"
"System launcher","14/11/18","12:06:57 AM","0:00:01"
"Gallery","14/11/18","12:06:54 AM","0:00:03"
"Mi Video","14/11/18","12:06:35 AM","0:00:19"
"Gallery","14/11/18","12:06:32 AM","0:00:03"
"System launcher","14/11/18","12:06:29 AM","0:00:02"
"Screen on (unlocked)","14/11/18","12:06:29 AM","0:00:01"
"Screen off (locked)","14/11/18","12:06:27 AM","0:00:02"
"System launcher","14/11/18","12:06:26 AM","0:00:01"
"Camera","14/11/18","12:05:13 AM","0:01:13"
"System launcher","14/11/18","12:05:12 AM","0:00:01"
"Screen on (unlocked)","14/11/18","12:05:12 AM","0:00:01"
"Screen off (locked)","14/11/18","12:00:45 AM","0:04:27"
"System launcher","14/11/18","12:00:43 AM","0:00:01"
"Screen on (unlocked)","14/11/18","12:00:43 AM","0:00:01"
"Screen off (locked)","13/11/18","11:58:20 PM","0:02:23"
"System launcher","13/11/18","11:58:18 PM","0:00:01"
"Instagram","13/11/18","11:56:10 PM","0:02:09"
"System launcher","13/11/18","11:56:08 PM","0:00:02"
"Screen on (unlocked)","13/11/18","11:56:07 PM","0:00:01"
"Screen off (locked)","13/11/18","11:48:07 PM","0:08:00"
"System launcher","13/11/18","11:48:05 PM","0:00:02"
"WhatsApp","13/11/18","11:46:41 PM","0:01:24"
"System launcher","13/11/18","11:46:40 PM","0:00:01"
"Screen on (unlocked)","13/11/18","11:46:39 PM","0:00:01"
"Screen off (locked)","13/11/18","11:46:33 PM","0:00:06"
"System launcher","13/11/18","11:46:31 PM","0:00:03"
"Screen on (unlocked)","13/11/18","11:46:30 PM","0:00:01"
"Screen off (locked)","13/11/18","11:43:15 PM","0:03:15"
"System launcher","13/11/18","11:43:06 PM","0:00:09"
"Screen on (unlocked)","13/11/18","11:43:05 PM","0:00:01"
"Screen off (locked)","13/11/18","11:40:03 PM","0:03:03"
"System launcher","13/11/18","11:38:57 PM","0:01:05"
"Screen on (unlocked)","13/11/18","11:38:57 PM","0:00:01"
"Screen off (locked)","13/11/18","11:38:16 PM","0:00:41"
"System launcher","13/11/18","11:38:15 PM","0:00:01"
"System UI","13/11/18","11:38:12 PM","0:00:03"
"System launcher","13/11/18","11:38:09 PM","0:00:03"
"App Usage","13/11/18","11:35:17 PM","0:02:53"
"System launcher","13/11/18","11:35:10 PM","0:00:06"
"PUBG MOBILE","13/11/18","11:28:52 PM","0:06:18"
"System launcher","13/11/18","11:28:50 PM","0:00:02"
"Instagram","13/11/18","11:28:15 PM","0:00:35"
"System launcher","13/11/18","11:28:12 PM","0:00:03"
"WhatsApp","13/11/18","11:27:55 PM","0:00:18"
"System launcher","13/11/18","11:27:52 PM","0:00:02"
"Truecaller","13/11/18","11:27:48 PM","0:00:04"
"Screen on (unlocked)","13/11/18","11:27:47 PM","0:00:01"
"Screen off (locked)","13/11/18","11:26:47 PM","0:01:01"
"Truecaller","13/11/18","11:26:46 PM","0:00:01"
"Screen on (unlocked)","13/11/18","11:26:45 PM","0:00:01"
"Screen off (locked)","13/11/18","11:26:40 PM","0:00:05"
"Truecaller","13/11/18","11:26:40 PM","0:00:00"
"InCallUI","13/11/18","11:26:12 PM","0:00:29"
"Screen on (unlocked)","13/11/18","11:26:11 PM","0:00:01"
"Screen off (locked)","13/11/18","10:03:21 PM","1:22:50"
"System launcher","13/11/18","10:03:20 PM","0:00:01"
"WhatsApp","13/11/18","10:02:58 PM","0:00:22"
"System launcher","13/11/18","10:02:55 PM","0:00:03"
"Screen on (unlocked)","13/11/18","10:02:54 PM","0:00:01"
"Screen off (locked)","13/11/18","9:43:47 PM","0:19:08"
"System launcher","13/11/18","9:43:43 PM","0:00:04"
"WhatsApp","13/11/18","9:42:54 PM","0:00:48"
"System launcher","13/11/18","9:42:49 PM","0:00:05"
"Screen on (unlocked)","13/11/18","9:42:48 PM","0:00:01"
"Screen off (locked)","13/11/18","9:37:02 PM","0:05:46"
"System launcher","13/11/18","9:37:01 PM","0:00:01"
"Screen on (unlocked)","13/11/18","9:37:01 PM","0:00:01"
"Screen off (locked)","13/11/18","9:35:35 PM","0:01:26"
"System launcher","13/11/18","9:35:33 PM","0:00:02"
"Instagram","13/11/18","9:33:58 PM","0:01:35"
"System launcher","13/11/18","9:33:51 PM","0:00:08"
"Screen on (unlocked)","13/11/18","9:33:50 PM","0:00:01"
"Screen off (locked)","13/11/18","9:32:24 PM","0:01:26"
"System launcher","13/11/18","9:32:22 PM","0:00:02"
"Screen on (unlocked)","13/11/18","9:32:21 PM","0:00:01"
"Screen off (locked)","13/11/18","9:32:17 PM","0:00:05"
"System launcher","13/11/18","9:32:15 PM","0:00:01"
"Screen on (unlocked)","13/11/18","9:32:15 PM","0:00:01"
"Screen off (locked)","13/11/18","9:29:52 PM","0:02:23"
"System launcher","13/11/18","9:29:49 PM","0:00:03"
"System UI","13/11/18","9:29:46 PM","0:00:04"
"System launcher","13/11/18","9:29:45 PM","0:00:01"
"Browser","13/11/18","9:29:43 PM","0:00:01"
"System launcher","13/11/18","9:29:43 PM","0:00:01"
"WhatsApp","13/11/18","9:28:57 PM","0:00:46"
"System launcher","13/11/18","9:28:56 PM","0:00:01"
"Instagram","13/11/18","9:28:53 PM","0:00:03"
"System launcher","13/11/18","9:28:49 PM","0:00:04"
"Screen on (unlocked)","13/11/18","9:28:48 PM","0:00:01"
"Screen off (locked)","13/11/18","9:08:56 PM","0:19:52"
"System launcher","13/11/18","9:08:55 PM","0:00:01"
"Calculator","13/11/18","9:08:10 PM","0:00:45"
"System launcher","13/11/18","9:08:06 PM","0:00:04"
"Screen on (unlocked)","13/11/18","9:08:06 PM","0:00:01"
"Screen off (locked)","13/11/18","8:43:05 PM","0:25:00"
"System launcher","13/11/18","8:43:05 PM","0:00:01"
"Instagram","13/11/18","8:42:33 PM","0:00:32"
"System launcher","13/11/18","8:42:29 PM","0:00:04"
"Gallery","13/11/18","8:42:20 PM","0:00:09"
"System launcher","13/11/18","8:42:17 PM","0:00:04"
"Instagram","13/11/18","8:42:02 PM","0:00:14"
"System launcher","13/11/18","8:42:00 PM","0:00:02"
"WhatsApp","13/11/18","8:41:24 PM","0:00:36"
"System launcher","13/11/18","8:41:23 PM","0:00:01"
"Screen on (unlocked)","13/11/18","8:41:23 PM","0:00:01"
"Screen off (locked)","13/11/18","8:37:04 PM","0:04:18"
"System launcher","13/11/18","8:37:03 PM","0:00:01"
"WhatsApp","13/11/18","8:36:51 PM","0:00:12"
"System launcher","13/11/18","8:36:48 PM","0:00:04"
"Screen on (unlocked)","13/11/18","8:36:47 PM","0:00:01"
"Screen off (locked)","13/11/18","8:36:31 PM","0:00:16"
"System launcher","13/11/18","8:36:30 PM","0:00:01"
"Instagram","13/11/18","8:34:13 PM","0:02:16"
"System launcher","13/11/18","8:34:11 PM","0:00:02"
"Screen on (unlocked)","13/11/18","8:34:10 PM","0:00:01"
"Screen off (locked)","13/11/18","8:18:29 PM","0:15:42"
"System launcher","13/11/18","8:18:23 PM","0:00:05"
"Screen on (unlocked)","13/11/18","8:18:23 PM","0:00:01"
"Screen off (locked)","13/11/18","8:10:15 PM","0:08:08"
"System launcher","13/11/18","8:10:13 PM","0:00:03"
"System UI","13/11/18","8:10:10 PM","0:00:03"
"System launcher","13/11/18","8:10:06 PM","0:00:04"
"System UI","13/11/18","8:10:06 PM","0:00:00"
"PUBG MOBILE","13/11/18","7:59:57 PM","0:10:09"
"InCallUI","13/11/18","7:59:27 PM","0:00:30"
"PUBG MOBILE","13/11/18","7:57:50 PM","0:01:37"
"System UI","13/11/18","7:57:48 PM","0:00:02"
"Settings","13/11/18","7:57:46 PM","0:00:02"
"PUBG MOBILE","13/11/18","7:49:29 PM","0:08:17"
"System launcher","13/11/18","7:49:28 PM","0:00:01"
"System UI","13/11/18","7:49:27 PM","0:00:01"
"Settings","13/11/18","7:49:18 PM","0:00:09"
"PUBG MOBILE","13/11/18","7:43:15 PM","0:06:03"
"System launcher","13/11/18","7:43:09 PM","0:00:06"
"System UI","13/11/18","7:43:06 PM","0:00:03"
"System launcher","13/11/18","7:43:03 PM","0:00:02"
"System UI","13/11/18","7:43:03 PM","0:00:00"
"System launcher","13/11/18","7:43:01 PM","0:00:02"
"Browser","13/11/18","7:43:00 PM","0:00:01"
"System launcher","13/11/18","7:42:54 PM","0:00:06"
"Screen on (unlocked)","13/11/18","7:42:54 PM","0:00:01"
"Screen off (locked)","13/11/18","7:36:50 PM","0:06:03"
"System launcher","13/11/18","7:36:49 PM","0:00:02"
"Screen on (unlocked)","13/11/18","7:36:48 PM","0:00:01"
"Screen off (locked)","13/11/18","6:40:35 PM","0:56:13"
"System launcher","13/11/18","6:40:33 PM","0:00:02"
"Screen on (unlocked)","13/11/18","6:40:32 PM","0:00:01"
"Screen off (locked)","13/11/18","6:13:39 PM","0:26:53"
"System launcher","13/11/18","6:13:39 PM","0:00:00"
"Camera","13/11/18","6:13:28 PM","0:00:11"
"Screen on (unlocked)","13/11/18","6:13:28 PM","0:00:01"
"Screen off (locked)","13/11/18","6:12:24 PM","0:01:03"
"System launcher","13/11/18","6:12:20 PM","0:00:05"
"WhatsApp","13/11/18","6:11:45 PM","0:00:35"
"System launcher","13/11/18","6:11:43 PM","0:00:01"
"Screen on (unlocked)","13/11/18","6:11:43 PM","0:00:01"
"Screen off (locked)","13/11/18","5:54:36 PM","0:17:07"
"System launcher","13/11/18","5:54:34 PM","0:00:02"
"WhatsApp","13/11/18","5:54:23 PM","0:00:11"
"System launcher","13/11/18","5:54:22 PM","0:00:01"
"Screen on (unlocked)","13/11/18","5:54:21 PM","0:00:01"
"Screen off (locked)","13/11/18","5:16:17 PM","0:38:04"
"System launcher","13/11/18","5:16:16 PM","0:00:01"
"WhatsApp","13/11/18","5:16:13 PM","0:00:04"
"System launcher","13/11/18","5:16:12 PM","0:00:01"
"Screen on (unlocked)","13/11/18","5:16:11 PM","0:00:01"
"Screen off (locked)","13/11/18","5:13:42 PM","0:02:29"
